Country,Year,AverageTemperature
Gaza Strip,1983,18.79625
Gaza Strip,1984,19.304
Gaza Strip,1985,19.800583333333336
Gaza Strip,1986,19.56675
Gaza Strip,1987,19.52575
Gaza Strip,1988,19.629583333333333
Gaza Strip,1989,19.538166666666665
Gaza Strip,1990,19.71441666666667
Gaza Strip,1991,19.630333333333333
Gaza Strip,1992,18.551916666666667
Gaza Strip,1993,19.544083333333333
Gaza Strip,1994,20.14525
Gaza Strip,1995,19.622666666666667
Gaza Strip,1996,20.10675
Gaza Strip,1997,19.381333333333334
Gaza Strip,1998,20.566916666666668
Gaza Strip,1999,20.516416666666668
Gaza Strip,2000,19.880916666666668
Gaza Strip,2001,20.560083333333335
Gaza Strip,2002,20.284166666666668
Gaza Strip,2003,20.148833333333332
Gaza Strip,2004,20.07725
Gaza Strip,2005,19.98025
Gaza Strip,2006,19.938666666666666
Gaza Strip,2007,20.284583333333334
Gaza Strip,2008,20.525833333333335
Gaza Strip,2009,20.418083333333332
Gaza Strip,2010,21.90425
Gaza Strip,2011,19.848416666666665
Gaza Strip,2012,20.580083333333334
Gaza Strip,2013,20.78225
Georgia,1779,2.3055
Georgia,1780,8.842583333333334
Georgia,1781,8.058083333333334
Georgia,1782,7.633666666666667
Georgia,1783,8.872125
Georgia,1784,
Georgia,1785,11.264750000000001
Georgia,1786,7.915416666666666
Georgia,1787,
Georgia,1788,8.165333333333335
Georgia,1789,8.355166666666667
Georgia,1790,
Georgia,1791,8.49025
Georgia,1792,7.954250000000001
Georgia,1793,
Georgia,1794,
Georgia,1795,8.21
Georgia,1796,
Georgia,1797,
Georgia,1798,
Georgia,1799,
Georgia,1800,
Georgia,1801,
Georgia,1802,
Georgia,1803,
Georgia,1804,
Georgia,1805,
Georgia,1806,
Georgia,1807,
Georgia,1808,2.7059999999999995
Georgia,1809,6.471833333333333
Georgia,1810,6.601333333333333
Georgia,1811,6.709833333333333
Georgia,1812,6.753833333333334
Georgia,1813,7.279
Georgia,1814,7.5168333333333335
Georgia,1815,6.891583333333333
Georgia,1816,6.7307500000000005
Georgia,1817,6.8894166666666665
Georgia,1818,7.883166666666667
Georgia,1819,7.2147499999999996
Georgia,1820,7.3035
Georgia,1821,7.594833333333333
Georgia,1822,7.229499999999999
Georgia,1823,7.861666666666667
Georgia,1824,8.860999999999999
Georgia,1825,7.642666666666667
Georgia,1826,7.625
Georgia,1827,8.852833333333333
Georgia,1828,7.474916666666666
Georgia,1829,7.5864166666666675
Georgia,1830,8.056
Georgia,1831,7.350333333333334
Georgia,1832,6.235416666666667
Georgia,1833,7.573583333333333
Georgia,1834,7.428249999999999
Georgia,1835,7.134999999999999
Georgia,1836,7.7428333333333335
Georgia,1837,7.24175
Georgia,1838,6.923750000000001
Georgia,1839,7.235
Georgia,1840,6.877833333333332
Georgia,1841,7.550833333333333
Georgia,1842,7.67275
Georgia,1843,7.993083333333334
Georgia,1844,7.425999999999999
Georgia,1845,7.604416666666666
Georgia,1846,7.99625
Georgia,1847,7.7058333333333335
Georgia,1848,8.051666666666668
Georgia,1849,8.104000000000001
Georgia,1850,7.489250000000001
Georgia,1851,8.72425
Georgia,1852,7.85275
Georgia,1853,8.423166666666667
Georgia,1854,7.459083333333333
Georgia,1855,8.3865
Georgia,1856,7.818583333333334
Georgia,1857,7.025666666666666
Georgia,1858,7.452166666666667
Georgia,1859,8.195416666666667
Georgia,1860,8.018333333333333
Georgia,1861,6.822583333333334
Georgia,1862,6.6585
Georgia,1863,7.441666666666666
Georgia,1864,7.79025
Georgia,1865,7.957916666666667
Georgia,1866,7.848083333333334
Georgia,1867,7.812333333333334
Georgia,1868,7.6818333333333335
Georgia,1869,8.225583333333335
Georgia,1870,7.988500000000001
Georgia,1871,7.826333333333334
Georgia,1872,8.758333333333335
Georgia,1873,8.60025
Georgia,1874,7.974666666666667
Georgia,1875,7.565416666666667
Georgia,1876,8.045416666666666
Georgia,1877,8.33975
Georgia,1878,8.668000000000001
Georgia,1879,8.751916666666666
Georgia,1880,6.656833333333334
Georgia,1881,7.59475
Georgia,1882,7.596333333333334
Georgia,1883,8.055666666666667
Georgia,1884,7.293
Georgia,1885,7.881166666666666
Georgia,1886,7.4007499999999995
Georgia,1887,8.052916666666667
Georgia,1888,8.111500000000001
Georgia,1889,7.978750000000001
Georgia,1890,8.105916666666667
Georgia,1891,7.669999999999999
Georgia,1892,8.222583333333333
Georgia,1893,7.415666666666667
Georgia,1894,7.236833333333333
Georgia,1895,7.855166666666666
Georgia,1896,7.254833333333334
Georgia,1897,7.956250000000001
Georgia,1898,7.291083333333333
Georgia,1899,8.752583333333334
Georgia,1900,7.865166666666667
Georgia,1901,8.928749999999999
Georgia,1902,7.887583333333333
Georgia,1903,7.877916666666667
Georgia,1904,7.432166666666667
Georgia,1905,8.020833333333334
Georgia,1906,8.159166666666666
Georgia,1907,7.170333333333333
Georgia,1908,7.252
Georgia,1909,8.321916666666667
Georgia,1910,8.235
Georgia,1911,6.58475
Georgia,1912,8.136333333333333
Georgia,1913,7.695916666666668
Georgia,1914,8.072750000000001
Georgia,1915,8.489833333333333
Georgia,1916,8.633166666666668
Georgia,1917,8.809333333333333
Georgia,1918,8.534833333333333
Georgia,1919,8.480833333333333
Georgia,1920,6.639583333333333
Georgia,1921,7.28075
Georgia,1922,8.609166666666667
Georgia,1923,8.634583333333333
Georgia,1924,8.377916666666666
Georgia,1925,8.492083333333333
Georgia,1926,8.178416666666667
Georgia,1927,8.09925
Georgia,1928,7.10625
Georgia,1929,7.320250000000001
Georgia,1930,8.623833333333334
Georgia,1931,7.510166666666667
Georgia,1932,7.5835
Georgia,1933,7.163916666666666
Georgia,1934,7.784083333333334
Georgia,1935,8.566583333333334
Georgia,1936,8.400916666666667
Georgia,1937,8.962166666666667
Georgia,1938,8.68975
Georgia,1939,8.562916666666668
Georgia,1940,8.688916666666666
Georgia,1941,8.22625
Georgia,1942,7.83625
Georgia,1943,8.056583333333334
Georgia,1944,8.690083333333334
Georgia,1945,7.2746666666666675
Georgia,1946,8.104083333333334
Georgia,1947,8.94225
Georgia,1948,8.142583333333333
Georgia,1949,7.64725
Georgia,1950,7.9575
Georgia,1951,8.437666666666667
Georgia,1952,8.909
Georgia,1953,7.822916666666667
Georgia,1954,8.470666666666666
Georgia,1955,9.511000000000001
Georgia,1956,7.083583333333333
Georgia,1957,9.015833333333333
Georgia,1958,8.528666666666666
Georgia,1959,7.477833333333334
Georgia,1960,8.76125
Georgia,1961,8.890166666666667
Georgia,1962,9.664166666666667
Georgia,1963,8.641416666666666
Georgia,1964,7.681333333333334
Georgia,1965,8.177166666666666
Georgia,1966,10.488083333333334
Georgia,1967,7.829
Georgia,1968,8.682916666666667
Georgia,1969,7.924916666666667
Georgia,1970,9.183583333333333
Georgia,1971,8.830916666666667
Georgia,1972,7.990416666666667
Georgia,1973,7.8518333333333326
Georgia,1974,8.251
Georgia,1975,8.736916666666668
Georgia,1976,7.7195
Georgia,1977,8.305416666666666
Georgia,1978,8.409916666666666
Georgia,1979,9.565083333333334
Georgia,1980,8.783083333333334
Georgia,1981,9.44175
Georgia,1982,7.979666666666667
Georgia,1983,8.613083333333334
Georgia,1984,8.51825
Georgia,1985,8.372166666666667
Georgia,1986,8.797166666666667
Georgia,1987,8.169916666666667
Georgia,1988,8.206333333333333
Georgia,1989,8.936583333333333
Georgia,1990,8.84425
Georgia,1991,8.857083333333334
Georgia,1992,7.390916666666666
Georgia,1993,7.397833333333334
Georgia,1994,8.718333333333334
Georgia,1995,9.427583333333333
Georgia,1996,9.117916666666668
Georgia,1997,8.550666666666666
Georgia,1998,9.85875
Georgia,1999,9.769166666666667
Georgia,2000,9.311166666666667
Georgia,2001,9.861749999999999
Georgia,2002,9.206
Georgia,2003,8.804583333333333
Georgia,2004,9.218583333333333
Georgia,2005,9.4135
Georgia,2006,9.40375
Georgia,2007,9.525916666666667
Georgia,2008,9.308583333333333
Georgia,2009,9.552083333333334
Georgia,2010,11.102416666666668
Georgia,2011,8.52375
Georgia,2012,9.787333333333335
Georgia,2013,10.686625
Germany,1743,5.468
Germany,1744,9.541625
Germany,1745,1.1692500000000003
Germany,1746,
Germany,1747,
Germany,1748,
Germany,1749,
Germany,1750,9.038636363636364
Germany,1751,8.93425
Germany,1752,4.240333333333333
Germany,1753,8.029166666666667
Germany,1754,7.759833333333333
Germany,1755,7.52
Germany,1756,8.40875
Germany,1757,8.108583333333334
Germany,1758,7.496083333333334
Germany,1759,8.41275
Germany,1760,8.380166666666668
Germany,1761,8.596166666666667
Germany,1762,7.8059166666666675
Germany,1763,7.712083333333333
Germany,1764,8.210416666666665
Germany,1765,7.884583333333333
Germany,1766,7.917583333333333
Germany,1767,7.437
Germany,1768,7.4135
Germany,1769,7.794083333333333
Germany,1770,7.789583333333333
Germany,1771,7.109166666666667
Germany,1772,8.607083333333334
Germany,1773,8.618333333333334
Germany,1774,7.841333333333334
Germany,1775,8.950666666666667
Germany,1776,7.725666666666666
Germany,1777,7.690333333333334
Germany,1778,8.708166666666667
Germany,1779,9.46975
Germany,1780,8.100916666666667
Germany,1781,9.169166666666667
Germany,1782,7.5945
Germany,1783,8.868416666666667
Germany,1784,6.907
Germany,1785,6.755083333333334
Germany,1786,7.015083333333333
Germany,1787,8.382
Germany,1788,7.770666666666667
Germany,1789,7.955166666666667
Germany,1790,8.322166666666666
Germany,1791,8.633416666666667
Germany,1792,8.201500000000001
Germany,1793,8.412333333333335
Germany,1794,9.129
Germany,1795,8.037583333333332
Germany,1796,8.179083333333333
Germany,1797,9.023166666666667
Germany,1798,8.49575
Germany,1799,6.313083333333334
Germany,1800,8.106666666666667
Germany,1801,8.810666666666666
Germany,1802,8.26
Germany,1803,7.35425
Germany,1804,7.838583333333333
Germany,1805,6.4745
Germany,1806,8.898166666666667
Germany,1807,8.49675
Germany,1808,7.315916666666666
Germany,1809,7.855
Germany,1810,7.7455
Germany,1811,9.143833333333333
Germany,1812,6.7629166666666665
Germany,1813,7.682833333333334
Germany,1814,6.81
Germany,1815,7.631916666666666
Germany,1816,6.764333333333333
Germany,1817,7.949083333333333
Germany,1818,8.280833333333334
Germany,1819,8.586333333333334
Germany,1820,7.17875
Germany,1821,8.215583333333333
Germany,1822,9.348666666666666
Germany,1823,7.595666666666667
Germany,1824,8.56575
Germany,1825,8.711416666666667
Germany,1826,8.551083333333333
Germany,1827,8.151583333333333
Germany,1828,8.411083333333334
Germany,1829,5.905
Germany,1830,7.289583333333333
Germany,1831,8.4605
Germany,1832,7.671916666666667
Germany,1833,8.111166666666668
Germany,1834,9.511083333333334
Germany,1835,7.958749999999999
Germany,1836,8.083416666666666
Germany,1837,7.302833333333333
Germany,1838,6.45075
Germany,1839,7.9685
Germany,1840,7.025333333333333
Germany,1841,8.372583333333333
Germany,1842,7.815416666666667
Germany,1843,8.277583333333334
Germany,1844,7.219833333333334
Germany,1845,7.122166666666668
Germany,1846,9.16675
Germany,1847,7.479666666666667
Germany,1848,8.107416666666667
Germany,1849,7.564666666666667
Germany,1850,7.41575
Germany,1851,7.578166666666667
Germany,1852,8.750583333333333
Germany,1853,6.873083333333334
Germany,1854,7.866333333333333
Germany,1855,6.456333333333333
Germany,1856,7.731166666666667
Germany,1857,8.5035
Germany,1858,7.2865
Germany,1859,8.856666666666667
Germany,1860,7.0616666666666665
Germany,1861,8.089166666666667
Germany,1862,8.503833333333334
Germany,1863,8.888583333333333
Germany,1864,6.47225
Germany,1865,8.22075
Germany,1866,8.61125
Germany,1867,7.791333333333333
Germany,1868,9.360249999999999
Germany,1869,8.139916666666666
Germany,1870,6.981750000000001
Germany,1871,6.5800833333333335
Germany,1872,9.118583333333333
Germany,1873,8.406833333333333
Germany,1874,8.018166666666668
Germany,1875,7.518
Germany,1876,7.997
Germany,1877,8.182416666666667
Germany,1878,8.293
Germany,1879,6.660916666666666
Germany,1880,8.276583333333333
Germany,1881,7.25325
Germany,1882,8.316583333333334
Germany,1883,7.837500000000001
Germany,1884,8.486166666666668
Germany,1885,7.7268333333333326
Germany,1886,7.990583333333333
Germany,1887,6.994833333333333
Germany,1888,6.908166666666666
Germany,1889,7.44325
Germany,1890,7.3700833333333335
Germany,1891,7.493250000000001
Germany,1892,7.587666666666667
Germany,1893,7.947
Germany,1894,8.18025
Germany,1895,7.4225
Germany,1896,7.68775
Germany,1897,8.050666666666666
Germany,1898,8.614749999999999
Germany,1899,8.23675
Germany,1900,8.452083333333333
Germany,1901,7.6810833333333335
Germany,1902,7.256666666666667
Germany,1903,8.402416666666667
Germany,1904,8.400333333333334
Germany,1905,8.027416666666666
Germany,1906,8.354000000000001
Germany,1907,7.852583333333333
Germany,1908,7.521333333333334
Germany,1909,7.336833333333334
Germany,1910,8.418750000000001
Germany,1911,9.026
Germany,1912,7.837416666666666
Germany,1913,8.50675
Germany,1914,8.486916666666668
Germany,1915,7.875333333333334
Germany,1916,8.426916666666667
Germany,1917,7.4995
Germany,1918,8.493583333333333
Germany,1919,7.300750000000001
Germany,1920,8.615666666666668
Germany,1921,9.014666666666667
Germany,1922,7.175916666666667
Germany,1923,7.980916666666666
Germany,1924,7.520499999999999
Germany,1925,8.289166666666667
Germany,1926,8.7205
Germany,1927,8.080166666666667
Germany,1928,8.371583333333334
Germany,1929,7.406583333333334
Germany,1930,8.78275
Germany,1931,7.59575
Germany,1932,8.353166666666667
Germany,1933,7.70375
Germany,1934,9.569666666666667
Germany,1935,8.471666666666668
Germany,1936,8.476416666666667
Germany,1937,8.711916666666667
Germany,1938,8.808333333333334
Germany,1939,8.452166666666667
Germany,1940,6.625083333333333
Germany,1941,7.139583333333333
Germany,1942,7.238499999999999
Germany,1943,8.9215
Germany,1944,8.317583333333333
Germany,1945,8.9005
Germany,1946,8.383333333333335
Germany,1947,8.458416666666666
Germany,1948,9.042416666666666
Germany,1949,9.176499999999999
Germany,1950,8.653416666666667
Germany,1951,8.816416666666667
Germany,1952,8.006833333333333
Germany,1953,9.067
Germany,1954,7.788833333333334
Germany,1955,7.684083333333334
Germany,1956,6.9695
Germany,1957,8.686083333333334
Germany,1958,8.325833333333334
Germany,1959,9.18275
Germany,1960,8.514166666666666
Germany,1961,9.124166666666666
Germany,1962,7.324916666666667
Germany,1963,7.2205
Germany,1964,8.236333333333333
Germany,1965,7.633
Germany,1966,8.645666666666667
Germany,1967,9.041666666666666
Germany,1968,8.323583333333334
Germany,1969,7.913
Germany,1970,7.856083333333334
Germany,1971,8.600166666666667
Germany,1972,8.054833333333333
Germany,1973,8.402833333333334
Germany,1974,8.970416666666667
Germany,1975,9.093666666666667
Germany,1976,8.6505
Germany,1977,8.804833333333333
Germany,1978,7.9327499999999995
Germany,1979,7.901666666666666
Germany,1980,7.727250000000001
Germany,1981,8.320500000000001
Germany,1982,9.073333333333334
Germany,1983,9.185666666666668
Germany,1984,8.123
Germany,1985,7.613333333333333
Germany,1986,8.085083333333333
Germany,1987,7.58925
Germany,1988,9.195583333333333
Germany,1989,9.679833333333333
Germany,1990,9.6895
Germany,1991,8.523083333333334
Germany,1992,9.505833333333333
Germany,1993,8.6335
Germany,1994,9.847
Germany,1995,9.0335
Germany,1996,7.374416666666666
Germany,1997,9.048666666666668
Germany,1998,9.17175
Germany,1999,9.62075
Germany,2000,10.020416666666666
Germany,2001,9.090416666666666
Germany,2002,9.637333333333334
Germany,2003,9.494250000000001
Germany,2004,9.053416666666667
Germany,2005,9.128416666666666
Germany,2006,9.706000000000001
Germany,2007,9.9975
Germany,2008,9.642166666666666
Germany,2009,9.359166666666667
Germany,2010,8.009
Germany,2011,9.819583333333334
Germany,2012,9.227166666666667
Germany,2013,9.23525
Ghana,1849,26.124750000000002
